var_id,title,sub_id,sub_name,subcsa_id,subcsa_name,def,notes,vertical,unit,graph_id,graph_name
2087,Rata-rata Konsumsi Perkapita Seminggu di Daerah Perkotaan Menurut Komoditi Makanan  dan Golongan Pengeluaran per Kapita Seminggu,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;
",510,Satuan Komoditas,1.0,bar
2089,Rata-rata Konsumsi Perkapita Seminggu di Daerah Pedesaan Menurut Komoditi Makanan dan Golongan Pengeluaran per Kapita Seminggu,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;",510,Satuan Komoditas,1.0,bar
2090,Rata-rata Konsumsi Perkapita Seminggu di Daerah Perkotaan dan Pedesaan Menurut Komoditi Makanan dan Golongan Pengeluaran per Kapita Seminggu,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;",510,Satuan Komoditas,1.0,bar
2091,Rata-rata Pengeluaran Perkapita Seminggu di Daerah Perkotaan Menurut Komoditi Makanan dan Golongan Pengeluaran per Kapita Seminggu,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,,510,Rupiah/Kapita/Minggu,1.0,bar
2092,Rata-rata Pengeluaran Perkapita Seminggu di Daerah Pedesaan Menurut Komoditi Makanan dan Golongan Pengeluaran per Kapita Seminggu,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,,510,Rupiah/Kapita/Minggu,1.0,bar
2093,Rata-rata Pengeluaran Perkapita Seminggu di Daerah Perkotaan dan Pedesaan Menurut Komoditi Makanan dan Golongan Pengeluaran per Kapita Seminggu,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,,510,Rupiah/Kapita/Minggu,1.0,bar
2094,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Padi-Padian Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Satuan Komoditas,1.0,bar
2095,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Umbi-Umbian Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Kg/Kapita/Minggu,1.0,bar
2096,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Ikan Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;
&lt;br&gt;
&lt;br&gt;Tabel ini diskontinu, tabel periode selanjutnya dapat di akses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MjU1MCMy/rata-rata-konsumsi-perkapita-seminggu-menurut-kelompok-ikan-per-kabupaten-kota-komoditas-2025--satuan-komoditas-.html&quot; style=&quot;color: blue; text-decoration: none;&quot; target=&quot;_blank&quot;&gt;di sini&lt;/a&gt;",485,Satuan Komoditas,1.0,bar
2097,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Daging Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;
&lt;br&gt;
&lt;br&gt;Tabel ini diskontinu, tabel periode selanjutnya dapat di akses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MjU1MiMy/rata-rata-konsumsi-perkapita-seminggu-menurut-kelompok-daging-per-kabupaten-kota-komoditas-2025.html&quot; style=&quot;color: blue; text-decoration: none;&quot; target=&quot;_blank&quot;&gt;di sini&lt;/a&gt;",485,Satuan Komoditas,1.0,bar
2099,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Telur dan Susu Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br&gt;&lt;br&gt;Tabel ini diskontinu, tabel periode selanjutnya dapat di akses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MjU1NCMy/rata-rata-konsumsi-perkapita-seminggu-menurut-kelompok-telur-dan-susu-per-kabupaten-kota-komoditas-2025--satuan-komoditas-.html&quot; style=&quot;color: blue; text-decoration: none;&quot; target=&quot;_blank&quot;&gt;di sini&lt;/a&gt;",485,Satuan Komoditas,1.0,bar
2100,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Sayur-Sayuran Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br&gt;
&lt;br&gt;Tabel ini diskontinu, tabel periode selanjutnya dapat di akses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MjU1NiMy/rata-rata-konsumsi-perkapita-seminggu-menurut-kelompok-sayur-sayuran-per-kabupaten-kota-komoditas-2025--satuan-komoditas-.html&quot; style=&quot;color: blue; text-decoration: none;&quot; target=&quot;_blank&quot;&gt;di sini&lt;/a&gt;",485,Satuan Komoditas,1.0,bar
2101,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Kacang-Kacangan Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Satuan Komoditas,1.0,bar
2102,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Buah-Buahan Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;br&gt;Tabel ini diskontinu, tabel periode selanjutnya dapat di akses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MjU1OCMy/rata-rata-konsumsi-perkapita-seminggu-menurut-kelompok-buah-buahan-per-kabupaten-kota-komoditas-2025.html&quot; style=&quot;color: blue; text-decoration: none;&quot; target=&quot;_blank&quot;&gt;di sini&lt;/a&gt;
",485,Satuan Komoditas,1.0,bar
2103,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Minyak dan Kelapa Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Satuan Komoditas,1.0,bar
2104,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Bahan Minuman Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Satuan Komoditas,1.0,bar
2105,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Bumbu-Bumbuan Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Satuan Komoditas,1.0,bar
2106,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Bahan Makanan Lainnya Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Satuan Komoditas,1.0,bar
2107,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Makanan dan Minuman Jadi Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Satuan Komoditas,1.0,bar
2108,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Rokok dan Tembakau Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Untuk satuan komoditas yang dimaksud, dapat dilihat pada kuesioner Survei Sosial Ekonomi Nasional (Susenas) Maret Modul Konsumsi dan Pengeluaran. Silahkan klik link di bawah ini
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN21-KP.pdf&quot;&gt;-Kuesioner Modul VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN20-KP.pdf&quot;&gt;-Kuesioner Modul VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN19-KP.pdf&quot;&gt;-Kuesioner Modul VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://searchengine.web.bps.go.id/filemenu/VSEN18-KP.pdf&quot;&gt;-Kuesioner Modul VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Satuan Komoditas,1.0,bar
2109,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Padi-Padian Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,,485,Rupiah/Kapita/Minggu,1.0,bar
2110,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Umbi-Umbian Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,,485,Rupiah/Kapita/Minggu,1.0,bar
2111,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Ikan Per Kabupaten/kota,5,Konsumsi dan Pengeluaran,523.0,Konsumsi dan Pendapatan,,"&lt;br&gt;Tabel ini diskontinu, tabel periode selanjutnya dapat di akses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MjU1MSMy/rata-rata-pengeluaran-perkapita-seminggu--menurut-kelompok-ikan-per-kabupaten-kota-komoditas-2025--rupiah-kapita-minggu-.html&quot; style=&quot;color: blue; text-decoration: none;&quot; target=&quot;_blank&quot;&gt;di sini&lt;/a&gt;",485,Rupiah/Kapita/Minggu,1.0,bar
