tahun,bulan,status,detail,timestamp
2012,NOVEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-NOVEMBER-2012.aspx,2026-07-08T12:51:57
2012,OKTOBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-OKTOBER-2012.aspx,2026-07-08T12:51:59
2012,SEPTEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-SEPTEMBER-2012.aspx,2026-07-08T12:52:00
2012,AGUSTUS,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-AGUSTUS-2012.aspx,2026-07-08T12:52:01
2012,JULI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JULI-2012.aspx,2026-07-08T12:52:03
2012,JUNI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JUNI-2012.aspx,2026-07-08T12:52:04
2012,MEI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MEI-2012.aspx,2026-07-08T12:52:06
2012,APRIL,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-APRIL-2012.aspx,2026-07-08T12:52:07
2012,MARET,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MARET-2012.aspx,2026-07-08T12:52:09
2012,FEBRUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-FEBRUARI-2012.aspx,2026-07-08T12:52:10
2012,JANUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JANUARI-2012.aspx,2026-07-08T12:52:11
2011,DESEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-DESEMBER-2011.aspx,2026-07-08T12:52:13
2011,NOVEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-NOVEMBER-2011.aspx,2026-07-08T12:52:14
2011,OKTOBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-OKTOBER-2011.aspx,2026-07-08T12:52:37
2011,SEPTEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-SEPTEMBER-2011.aspx,2026-07-08T12:52:38
2011,AGUSTUS,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-AGUSTUS-2011.aspx,2026-07-08T12:52:40
2011,JULI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JULI-2011.aspx,2026-07-08T12:52:41
2011,JUNI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JUNI-2011.aspx,2026-07-08T12:52:42
2011,MEI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MEI-2011.aspx,2026-07-08T12:52:44
2011,APRIL,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-APRIL-2011.aspx,2026-07-08T12:52:45
2011,MARET,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MARET-2011.aspx,2026-07-08T12:52:47
2011,FEBRUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-FEBRUARI-2011.aspx,2026-07-08T12:52:48
2011,JANUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JANUARI-2011.aspx,2026-07-08T12:52:49
2010,DESEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-DESEMBER-2010.aspx,2026-07-08T12:52:51
2010,NOVEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-NOVEMBER-2010.aspx,2026-07-08T12:52:52
2010,OKTOBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-OKTOBER-2010.aspx,2026-07-08T12:52:54
2010,SEPTEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-SEPTEMBER-2010.aspx,2026-07-08T12:52:55
2010,AGUSTUS,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-AGUSTUS-2010.aspx,2026-07-08T12:52:56
2010,JULI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JULI-2010.aspx,2026-07-08T12:52:58
2010,JUNI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JUNI-2010.aspx,2026-07-08T12:52:59
2010,MEI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MEI-2010.aspx,2026-07-08T12:53:01
2010,APRIL,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-APRIL-2010.aspx,2026-07-08T12:53:02
2010,MARET,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MARET-2010.aspx,2026-07-08T12:53:03
2010,FEBRUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-FEBRUARI-2010.aspx,2026-07-08T12:53:05
2010,JANUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JANUARI-2010.aspx,2026-07-08T12:53:06
2009,DESEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-DESEMBER-2009.aspx,2026-07-08T12:53:08
2009,NOVEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-NOVEMBER-2009.aspx,2026-07-08T12:53:09
2009,OKTOBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-OKTOBER-2009.aspx,2026-07-08T12:53:10
2009,SEPTEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-SEPTEMBER-2009.aspx,2026-07-08T12:53:12
2009,AGUSTUS,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-AGUSTUS-2009.aspx,2026-07-08T12:53:13
2009,JULI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JULI-2009.aspx,2026-07-08T12:53:15
2009,JUNI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JUNI-2009.aspx,2026-07-08T12:53:38
2009,MEI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MEI-2009.aspx,2026-07-08T12:53:39
2009,APRIL,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-APRIL-2009.aspx,2026-07-08T12:53:40
2009,MARET,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MARET-2009.aspx,2026-07-08T12:53:42
2009,FEBRUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-FEBRUARI-2009.aspx,2026-07-08T12:53:43
2009,JANUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JANUARI-2009.aspx,2026-07-08T12:53:44
2008,DESEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-DESEMBER-2008.aspx,2026-07-08T12:53:46
2008,NOVEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-NOVEMBER-2008.aspx,2026-07-08T12:53:47
2008,OKTOBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-OKTOBER-2008.aspx,2026-07-08T12:53:49
2008,SEPTEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-SEPTEMBER-2008.aspx,2026-07-08T12:53:50
2008,AGUSTUS,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-AGUSTUS-2008.aspx,2026-07-08T12:53:51
2008,JULI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JULI-2008.aspx,2026-07-08T12:53:53
2008,JUNI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JUNI-2008.aspx,2026-07-08T12:53:54
2008,MEI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MEI-2008.aspx,2026-07-08T12:53:55
2008,APRIL,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-APRIL-2008.aspx,2026-07-08T12:53:57
2008,MARET,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MARET-2008.aspx,2026-07-08T12:53:58
2008,FEBRUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-FEBRUARI-2008.aspx,2026-07-08T12:53:59
2008,JANUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JANUARI-2008.aspx,2026-07-08T12:54:01
2007,DESEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-DESEMBER-2007.aspx,2026-07-08T12:54:02
2007,NOVEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-NOVEMBER-2007.aspx,2026-07-08T12:54:04
2007,OKTOBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-OKTOBER-2007.aspx,2026-07-08T12:54:05
2007,SEPTEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-SEPTEMBER-2007.aspx,2026-07-08T12:54:06
2007,AGUSTUS,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-AGUSTUS-2007.aspx,2026-07-08T12:54:08
2007,JULI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JULI-2007.aspx,2026-07-08T12:54:09
2007,JUNI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JUNI-2007.aspx,2026-07-08T12:54:11
2007,MEI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MEI-2007.aspx,2026-07-08T12:54:12
2007,APRIL,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-APRIL-2007.aspx,2026-07-08T12:54:13
2007,MARET,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MARET-2007.aspx,2026-07-08T12:54:15
2007,FEBRUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-FEBRUARI-2007.aspx,2026-07-08T12:54:39
2007,JANUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JANUARI-2007.aspx,2026-07-08T12:54:40
2006,DESEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-DESEMBER-2006.aspx,2026-07-08T12:54:42
2006,NOVEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-NOVEMBER-2006.aspx,2026-07-08T12:54:43
2006,OKTOBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-OKTOBER-2006.aspx,2026-07-08T12:54:45
2006,SEPTEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-SEPTEMBER-2006.aspx,2026-07-08T12:54:46
2006,AGUSTUS,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-AGUSTUS-2006.aspx,2026-07-08T12:54:47
2006,JULI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JULI-2006.aspx,2026-07-08T12:54:49
2006,JUNI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JUNI-2006.aspx,2026-07-08T12:54:50
2006,MEI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MEI-2006.aspx,2026-07-08T12:54:52
2006,APRIL,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-APRIL-2006.aspx,2026-07-08T12:54:53
2006,MARET,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MARET-2006.aspx,2026-07-08T12:54:55
2006,FEBRUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-FEBRUARI-2006.aspx,2026-07-08T12:54:57
2006,JANUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JANUARI-2006.aspx,2026-07-08T12:54:58
2005,DESEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-DESEMBER-2005.aspx,2026-07-08T12:55:00
2005,NOVEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-NOVEMBER-2005.aspx,2026-07-08T12:55:01
2005,OKTOBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-OKTOBER-2005.aspx,2026-07-08T12:55:03
2005,SEPTEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-SEPTEMBER-2005.aspx,2026-07-08T12:55:04
2005,AGUSTUS,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-AGUSTUS-2005.aspx,2026-07-08T12:55:06
2005,JULI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JULI-2005.aspx,2026-07-08T12:55:08
2005,JUNI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JUNI-2005.aspx,2026-07-08T12:55:09
2005,MEI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MEI-2005.aspx,2026-07-08T12:55:10
2005,APRIL,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-APRIL-2005.aspx,2026-07-08T12:55:12
2005,MARET,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MARET-2005.aspx,2026-07-08T12:55:13
2005,FEBRUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-FEBRUARI-2005.aspx,2026-07-08T12:55:14
2005,JANUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JANUARI-2005.aspx,2026-07-08T12:55:16
2004,DESEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-DESEMBER-2004.aspx,2026-07-08T12:55:41
2004,NOVEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-NOVEMBER-2004.aspx,2026-07-08T12:55:42
2004,OKTOBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-OKTOBER-2004.aspx,2026-07-08T12:55:44
2004,SEPTEMBER,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-SEPTEMBER-2004.aspx,2026-07-08T12:55:45
2004,AGUSTUS,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-AGUSTUS-2004.aspx,2026-07-08T12:55:47
2004,JULI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JULI-2004.aspx,2026-07-08T12:55:48
2004,JUNI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JUNI-2004.aspx,2026-07-08T12:55:49
2004,MEI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MEI-2004.aspx,2026-07-08T12:55:51
2004,APRIL,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-APRIL-2004.aspx,2026-07-08T12:55:52
2004,MARET,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-MARET-2004.aspx,2026-07-08T12:55:53
2004,FEBRUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-FEBRUARI-2004.aspx,2026-07-08T12:55:55
2004,JANUARI,page_found_no_zip,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Pages/SEKI-JANUARI-2004.aspx,2026-07-08T12:55:56
2026,JULI,page_not_found,,2026-07-08T13:14:54
2026,JUNI,page_not_found,,2026-07-08T13:15:22
2026,MEI,skipped_existing,data\raw\groupD\seki_downloads\2026\SEKI_MEI_2026.zip,2026-07-08T13:15:23
2026,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2026\SEKI_APRIL_2026.zip,2026-07-08T13:15:23
2026,MARET,skipped_existing,data\raw\groupD\seki_downloads\2026\SEKI_MARET_2026.zip,2026-07-08T13:15:23
2026,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2026\SEKI_FEBRUARI_2026.zip,2026-07-08T13:15:23
2026,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2026\SEKI_JANUARI_2026.zip,2026-07-08T13:15:23
2025,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_DESEMBER_2025.zip,2026-07-08T13:15:23
2025,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_NOVEMBER_2025.zip,2026-07-08T13:15:23
2025,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_OKTOBER_2025.zip,2026-07-08T13:15:23
2025,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_SEPTEMBER_2025.zip,2026-07-08T13:15:23
2025,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_AGUSTUS_2025.zip,2026-07-08T13:15:23
2025,JULI,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_JULI_2025.zip,2026-07-08T13:15:23
2025,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_JUNI_2025.zip,2026-07-08T13:15:23
2025,MEI,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_MEI_2025.zip,2026-07-08T13:15:23
2025,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_APRIL_2025.zip,2026-07-08T13:15:23
2025,MARET,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_MARET_2025.zip,2026-07-08T13:15:23
2025,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_FEBRUARI_2025.zip,2026-07-08T13:15:23
2025,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_JANUARI_2025.zip,2026-07-08T13:15:23
2024,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_DESEMBER_2024.zip,2026-07-08T13:15:23
2024,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_NOVEMBER_2024.zip,2026-07-08T13:15:23
2024,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_OKTOBER_2024.zip,2026-07-08T13:15:23
2024,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_SEPTEMBER_2024.zip,2026-07-08T13:15:23
2024,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_AGUSTUS_2024.zip,2026-07-08T13:15:23
2024,JULI,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_JULI_2024.zip,2026-07-08T13:15:23
2024,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_JUNI_2024.zip,2026-07-08T13:15:23
2024,MEI,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_MEI_2024.zip,2026-07-08T13:15:23
2024,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_APRIL_2024.zip,2026-07-08T13:15:23
2024,MARET,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_MARET_2024.zip,2026-07-08T13:15:23
2024,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_FEBRUARI_2024.zip,2026-07-08T13:15:23
2024,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_JANUARI_2024.zip,2026-07-08T13:15:23
2023,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_DESEMBER_2023.zip,2026-07-08T13:15:23
2023,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_NOVEMBER_2023.zip,2026-07-08T13:15:23
2023,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_OKTOBER_2023.zip,2026-07-08T13:15:23
2023,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_SEPTEMBER_2023.zip,2026-07-08T13:15:23
2023,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_AGUSTUS_2023.zip,2026-07-08T13:15:23
2023,JULI,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_JULI_2023.zip,2026-07-08T13:15:23
2023,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_JUNI_2023.zip,2026-07-08T13:15:23
2023,MEI,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_MEI_2023.zip,2026-07-08T13:15:23
2023,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_APRIL_2023.zip,2026-07-08T13:15:23
2023,MARET,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_MARET_2023.zip,2026-07-08T13:15:23
2023,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_FEBRUARI_2023.zip,2026-07-08T13:15:23
2023,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_JANUARI_2023.zip,2026-07-08T13:15:23
2022,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_DESEMBER_2022.zip,2026-07-08T13:15:23
2022,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_NOVEMBER_2022.zip,2026-07-08T13:15:23
2022,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_OKTOBER_2022.zip,2026-07-08T13:15:23
2022,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_SEPTEMBER_2022.zip,2026-07-08T13:15:23
2022,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_AGUSTUS_2022.zip,2026-07-08T13:15:23
2022,JULI,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_JULI_2022.zip,2026-07-08T13:15:23
2022,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_JUNI_2022.zip,2026-07-08T13:15:23
2022,MEI,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_MEI_2022.zip,2026-07-08T13:15:23
2022,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_APRIL_2022.zip,2026-07-08T13:15:23
2022,MARET,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_MARET_2022.zip,2026-07-08T13:15:23
2022,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_FEBRUARI_2022.zip,2026-07-08T13:15:23
2022,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_JANUARI_2022.zip,2026-07-08T13:15:23
2021,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_DESEMBER_2021.zip,2026-07-08T13:15:23
2021,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_NOVEMBER_2021.zip,2026-07-08T13:15:23
2021,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_OKTOBER_2021.zip,2026-07-08T13:15:23
2021,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_SEPTEMBER_2021.zip,2026-07-08T13:15:23
2021,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_AGUSTUS_2021.zip,2026-07-08T13:15:23
2021,JULI,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_JULI_2021.zip,2026-07-08T13:15:23
2021,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_JUNI_2021.zip,2026-07-08T13:15:23
2021,MEI,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_MEI_2021.zip,2026-07-08T13:15:23
2021,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_APRIL_2021.zip,2026-07-08T13:15:23
2021,MARET,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_MARET_2021.zip,2026-07-08T13:15:23
2021,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_FEBRUARI_2021.zip,2026-07-08T13:15:23
2021,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_JANUARI_2021.zip,2026-07-08T13:15:23
2020,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_DESEMBER_2020.zip,2026-07-08T13:15:23
2020,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_NOVEMBER_2020.zip,2026-07-08T13:15:23
2020,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_OKTOBER_2020.zip,2026-07-08T13:15:23
2020,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_SEPTEMBER_2020.zip,2026-07-08T13:15:23
2020,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_AGUSTUS_2020.zip,2026-07-08T13:15:23
2020,JULI,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_JULI_2020.zip,2026-07-08T13:15:23
2020,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_JUNI_2020.zip,2026-07-08T13:15:23
2020,MEI,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_MEI_2020.zip,2026-07-08T13:15:23
2020,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_APRIL_2020.zip,2026-07-08T13:15:23
